review_id,author_id
0a39d094-762a-4d6d-99bd-701c72f87f24,1686193
0a39d094-762a-4d6d-99bd-701c72f87f24,97213203
bf4cebff-f4bd-4866-83bc-aac1e54fad26,2320954
bf4cebff-f4bd-4866-83bc-aac1e54fad26,31323598
bf4cebff-f4bd-4866-83bc-aac1e54fad26,69974988
bf4cebff-f4bd-4866-83bc-aac1e54fad26,145364912
28bd8e67-e4fd-4ef3-99c4-fcddc174c617,2083662403
28bd8e67-e4fd-4ef3-99c4-fcddc174c617,116150522
28bd8e67-e4fd-4ef3-99c4-fcddc174c617,2262881
f609fffc-9e8f-4806-a580-a4983958bd50,11063801
f609fffc-9e8f-4806-a580-a4983958bd50,144385660
f609fffc-9e8f-4806-a580-a4983958bd50,145269008
37bc0339-9fdd-4b58-ab3f-62f1580892e9,1751233
37bc0339-9fdd-4b58-ab3f-62f1580892e9,145696419
37bc0339-9fdd-4b58-ab3f-62f1580892e9,39452145
1deb206f-3de0-45e9-b3f9-6b2f02553730,1418344043
1deb206f-3de0-45e9-b3f9-6b2f02553730,1778364
1deb206f-3de0-45e9-b3f9-6b2f02553730,47692442
1deb206f-3de0-45e9-b3f9-6b2f02553730,1684379
1deb206f-3de0-45e9-b3f9-6b2f02553730,2690172
251f2431-d815-491a-aa06-8ed8739a30da,3058439
251f2431-d815-491a-aa06-8ed8739a30da,143775527
251f2431-d815-491a-aa06-8ed8739a30da,2148536328
251f2431-d815-491a-aa06-8ed8739a30da,144146894
251f2431-d815-491a-aa06-8ed8739a30da,34820048
07267b48-8437-4ffb-bdb5-62373a574912,1742790
07267b48-8437-4ffb-bdb5-62373a574912,144163068
07267b48-8437-4ffb-bdb5-62373a574912,1680812
07267b48-8437-4ffb-bdb5-62373a574912,49401455
6ab2e05b-fda9-46a5-970c-19832bd853be,2368474
6ab2e05b-fda9-46a5-970c-19832bd853be,2176433
6ab2e05b-fda9-46a5-970c-19832bd853be,66315156
6ab2e05b-fda9-46a5-970c-19832bd853be,1741158
3d15b132-361d-4160-97a3-7e712165dfb6,144678875
3d15b132-361d-4160-97a3-7e712165dfb6,1770486
3d15b132-361d-4160-97a3-7e712165dfb6,1868196
3d15b132-361d-4160-97a3-7e712165dfb6,51480852
3d15b132-361d-4160-97a3-7e712165dfb6,116853525
4d98b8b4-6b45-40e9-b01e-7d3723135e36,1713567
4d98b8b4-6b45-40e9-b01e-7d3723135e36,2249588356
4d98b8b4-6b45-40e9-b01e-7d3723135e36,152879053
91028ed6-3a0d-4074-9b6e-af63703980cb,1682406
91028ed6-3a0d-4074-9b6e-af63703980cb,145215783
91028ed6-3a0d-4074-9b6e-af63703980cb,143872539
91028ed6-3a0d-4074-9b6e-af63703980cb,49894422
62905d2e-d216-45cc-a4e7-eb986dbd468e,1679752
62905d2e-d216-45cc-a4e7-eb986dbd468e,3015476
62905d2e-d216-45cc-a4e7-eb986dbd468e,2443375
e248bf0f-ad77-4954-86d9-f3da8da7f324,46611479
e248bf0f-ad77-4954-86d9-f3da8da7f324,21058844
e248bf0f-ad77-4954-86d9-f3da8da7f324,2069452458
e248bf0f-ad77-4954-86d9-f3da8da7f324,2025112
57410e69-452e-43e6-abea-346d858938dc,1749716
57410e69-452e-43e6-abea-346d858938dc,8719844
57410e69-452e-43e6-abea-346d858938dc,145688317
57410e69-452e-43e6-abea-346d858938dc,1692152
23a9566a-a5a8-4693-81c0-d5a0fce14a61,1681530
23a9566a-a5a8-4693-81c0-d5a0fce14a61,40466466
23a9566a-a5a8-4693-81c0-d5a0fce14a61,1802998
23a9566a-a5a8-4693-81c0-d5a0fce14a61,2285291156
23a9566a-a5a8-4693-81c0-d5a0fce14a61,28354393
22770658-ba66-4853-b259-4e9a5051a17a,145647476
22770658-ba66-4853-b259-4e9a5051a17a,1830412825
22770658-ba66-4853-b259-4e9a5051a17a,3258951
87edcc26-0ff1-425b-9152-d829ab2f6fc0,2865522
87edcc26-0ff1-425b-9152-d829ab2f6fc0,1398348791
87edcc26-0ff1-425b-9152-d829ab2f6fc0,49914182
87edcc26-0ff1-425b-9152-d829ab2f6fc0,3076734
87edcc26-0ff1-425b-9152-d829ab2f6fc0,2719667
cfdaf012-43bf-4330-a2f2-6557af097b6c,2493367
cfdaf012-43bf-4330-a2f2-6557af097b6c,3320620
cfdaf012-43bf-4330-a2f2-6557af097b6c,1800404
cfdaf012-43bf-4330-a2f2-6557af097b6c,48792798
d725c924-4b25-4017-bff7-4d226236e2cf,9210928
d725c924-4b25-4017-bff7-4d226236e2cf,50193797
d725c924-4b25-4017-bff7-4d226236e2cf,2168490
d725c924-4b25-4017-bff7-4d226236e2cf,1728262
87d41933-abe3-40b0-8bf0-eac2fd7436a8,1680306
87d41933-abe3-40b0-8bf0-eac2fd7436a8,3305291
87d41933-abe3-40b0-8bf0-eac2fd7436a8,2517740
87d41933-abe3-40b0-8bf0-eac2fd7436a8,69974988
5f5586a0-0251-4d2e-ade0-75abc8160af7,2507796
5f5586a0-0251-4d2e-ade0-75abc8160af7,49894422
5f5586a0-0251-4d2e-ade0-75abc8160af7,48630276
d30f317b-8150-483f-89be-9b908e353407,145188857
d30f317b-8150-483f-89be-9b908e353407,2110851001
d30f317b-8150-483f-89be-9b908e353407,143819446
d30f317b-8150-483f-89be-9b908e353407,1873312
9cbb9400-5ec4-437b-8eba-a1ba50f07e71,4502458
9cbb9400-5ec4-437b-8eba-a1ba50f07e71,143819446
9cbb9400-5ec4-437b-8eba-a1ba50f07e71,3438088
9b0960ba-fee9-4e3a-afeb-1c941540ff4a,1743774
9b0960ba-fee9-4e3a-afeb-1c941540ff4a,2295803
9b0960ba-fee9-4e3a-afeb-1c941540ff4a,50378805
9b0960ba-fee9-4e3a-afeb-1c941540ff4a,39385532
9b0960ba-fee9-4e3a-afeb-1c941540ff4a,40466466
2426ee4f-133c-4a5c-9824-92c0652f70ea,1713567
2426ee4f-133c-4a5c-9824-92c0652f70ea,2806064
2426ee4f-133c-4a5c-9824-92c0652f70ea,2126316
2426ee4f-133c-4a5c-9824-92c0652f70ea,1868196
2426ee4f-133c-4a5c-9824-92c0652f70ea,145766447
18d23cb1-8f9a-4d20-9300-21dd0d1064a4,2495534
18d23cb1-8f9a-4d20-9300-21dd0d1064a4,95356210
7a5c70e9-9b83-4eef-b15d-763810b2ac78,2836331
7a5c70e9-9b83-4eef-b15d-763810b2ac78,2249588356
7a5c70e9-9b83-4eef-b15d-763810b2ac78,49914182
f2f19011-9fd7-4df7-8f95-7797fdc4615a,1741158
f2f19011-9fd7-4df7-8f95-7797fdc4615a,2655343
f2f19011-9fd7-4df7-8f95-7797fdc4615a,96609713
f2f19011-9fd7-4df7-8f95-7797fdc4615a,145341374
b130de65-de96-4401-939e-f318f1b9cc6a,51480852
b130de65-de96-4401-939e-f318f1b9cc6a,3899780
b130de65-de96-4401-939e-f318f1b9cc6a,32691087
f561e25a-c3fe-4e88-bbd8-c1b4ba2d1c36,145708964
f561e25a-c3fe-4e88-bbd8-c1b4ba2d1c36,2440316
f561e25a-c3fe-4e88-bbd8-c1b4ba2d1c36,2805650
21cc8051-58db-42f5-9b16-f84d8b7194b0,144638626
21cc8051-58db-42f5-9b16-f84d8b7194b0,1742930
21cc8051-58db-42f5-9b16-f84d8b7194b0,2825246
bab64c47-6284-4ed0-9455-0d71e2087cf2,2996101
bab64c47-6284-4ed0-9455-0d71e2087cf2,2304487
bab64c47-6284-4ed0-9455-0d71e2087cf2,1832291
bab64c47-6284-4ed0-9455-0d71e2087cf2,1738145
bab64c47-6284-4ed0-9455-0d71e2087cf2,51437071
1e3386a7-1b7c-4524-a567-dbe079a662b2,1680621
1e3386a7-1b7c-4524-a567-dbe079a662b2,81127051
1e3386a7-1b7c-4524-a567-dbe079a662b2,2069452458
1e3386a7-1b7c-4524-a567-dbe079a662b2,1729159
1e3386a7-1b7c-4524-a567-dbe079a662b2,30909071
12d88c17-8df8-493f-abe9-46283bb5978e,7296001
12d88c17-8df8-493f-abe9-46283bb5978e,1832291
12d88c17-8df8-493f-abe9-46283bb5978e,145364912
12d88c17-8df8-493f-abe9-46283bb5978e,38534019
4873b70b-0244-4884-9953-1754eb1766c0,3270882
4873b70b-0244-4884-9953-1754eb1766c0,143697651
4873b70b-0244-4884-9953-1754eb1766c0,144395551
4873b70b-0244-4884-9953-1754eb1766c0,47874492
4873b70b-0244-4884-9953-1754eb1766c0,22708729
055becec-94a4-424e-b4d4-d62300dc5172,2764631
055becec-94a4-424e-b4d4-d62300dc5172,145766447
055becec-94a4-424e-b4d4-d62300dc5172,1808500
055becec-94a4-424e-b4d4-d62300dc5172,2168490
055becec-94a4-424e-b4d4-d62300dc5172,1868196
13719a29-cf0e-4498-92ee-dc4570404a81,144385660
13719a29-cf0e-4498-92ee-dc4570404a81,2089829
13719a29-cf0e-4498-92ee-dc4570404a81,2324949
13719a29-cf0e-4498-92ee-dc4570404a81,1760762
0bf90df2-d750-4341-8779-4cf0c9987399,144796684
0bf90df2-d750-4341-8779-4cf0c9987399,2316077
0bf90df2-d750-4341-8779-4cf0c9987399,1400943991
0bf90df2-d750-4341-8779-4cf0c9987399,3305291
0bf90df2-d750-4341-8779-4cf0c9987399,1932524
577527df-39c1-4d5f-8de5-4d5f2babc5dd,9808011
577527df-39c1-4d5f-8de5-4d5f2babc5dd,1761581
577527df-39c1-4d5f-8de5-4d5f2babc5dd,145553355
577527df-39c1-4d5f-8de5-4d5f2babc5dd,1726792
29762d83-bee5-46f8-9922-0005401bb484,14454974
29762d83-bee5-46f8-9922-0005401bb484,9808011
29762d83-bee5-46f8-9922-0005401bb484,2110851001
3a5a680a-c948-4f2d-8856-601f0daf8cf2,34971293
3a5a680a-c948-4f2d-8856-601f0daf8cf2,3113695
3a5a680a-c948-4f2d-8856-601f0daf8cf2,3115896
3a5a680a-c948-4f2d-8856-601f0daf8cf2,1776968
515a6c84-2034-4491-83c8-cdfab14b212d,34440628
515a6c84-2034-4491-83c8-cdfab14b212d,1725157
515a6c84-2034-4491-83c8-cdfab14b212d,1803904
0f597a30-1d8f-4a67-b697-f3c9ddc59295,47692442
0f597a30-1d8f-4a67-b697-f3c9ddc59295,2495534
0f597a30-1d8f-4a67-b697-f3c9ddc59295,49894422
139629d0-3ebf-431d-b2d8-9e022e7af601,1741196
139629d0-3ebf-431d-b2d8-9e022e7af601,31938009
139629d0-3ebf-431d-b2d8-9e022e7af601,2488892
e678f6cf-df06-41af-9e1c-a55a802e8783,2787508
e678f6cf-df06-41af-9e1c-a55a802e8783,152701833
e678f6cf-df06-41af-9e1c-a55a802e8783,1808500
24409703-59d0-4a5c-b88a-21fd32a07d5e,1757996
24409703-59d0-4a5c-b88a-21fd32a07d5e,3270882
24409703-59d0-4a5c-b88a-21fd32a07d5e,2095003529
24409703-59d0-4a5c-b88a-21fd32a07d5e,69974988
24409703-59d0-4a5c-b88a-21fd32a07d5e,1785690
9452ac64-900f-4054-90c3-742fed5121df,144772155
9452ac64-900f-4054-90c3-742fed5121df,2112820873
9452ac64-900f-4054-90c3-742fed5121df,144395551
9452ac64-900f-4054-90c3-742fed5121df,1765948
9452ac64-900f-4054-90c3-742fed5121df,2173160556
4bb9a58d-e8da-4d33-babd-6f30175409ae,51042372
4bb9a58d-e8da-4d33-babd-6f30175409ae,2285880465
4bb9a58d-e8da-4d33-babd-6f30175409ae,145635430
4bb9a58d-e8da-4d33-babd-6f30175409ae,143819446
4bb9a58d-e8da-4d33-babd-6f30175409ae,38534019
cccb6398-d1c0-4646-994a-ef8d0c7a8572,145215783
cccb6398-d1c0-4646-994a-ef8d0c7a8572,2098939
cccb6398-d1c0-4646-994a-ef8d0c7a8572,2443375
cccb6398-d1c0-4646-994a-ef8d0c7a8572,1808500
cccb6398-d1c0-4646-994a-ef8d0c7a8572,3305291
1fc2e971-9a60-4efe-8953-9d4a92a66e5d,8552088
1fc2e971-9a60-4efe-8953-9d4a92a66e5d,21744050
1fc2e971-9a60-4efe-8953-9d4a92a66e5d,145269008
1fc2e971-9a60-4efe-8953-9d4a92a66e5d,3058439
79945d67-deaa-443b-934e-97bb01c4960d,143775527
79945d67-deaa-443b-934e-97bb01c4960d,66315156
79945d67-deaa-443b-934e-97bb01c4960d,1906922
79945d67-deaa-443b-934e-97bb01c4960d,97213203
a8f48009-6052-4165-80e9-d411ee0f9ecb,1734200
a8f48009-6052-4165-80e9-d411ee0f9ecb,144381875
a8f48009-6052-4165-80e9-d411ee0f9ecb,2996101
a8f48009-6052-4165-80e9-d411ee0f9ecb,2057331457
6587ba65-6820-4228-8598-112f2f28e4f6,2108105012
6587ba65-6820-4228-8598-112f2f28e4f6,97213203
6587ba65-6820-4228-8598-112f2f28e4f6,1738145
56afa66a-d953-43de-a71b-cbe8f47542bc,95356210
56afa66a-d953-43de-a71b-cbe8f47542bc,1778364
56afa66a-d953-43de-a71b-cbe8f47542bc,1685173
56afa66a-d953-43de-a71b-cbe8f47542bc,1758755
56afa66a-d953-43de-a71b-cbe8f47542bc,144385660
7d980a61-45f2-4064-b7ae-95e8cf65ce7c,40030651
7d980a61-45f2-4064-b7ae-95e8cf65ce7c,145761088
7d980a61-45f2-4064-b7ae-95e8cf65ce7c,34055351
7d980a61-45f2-4064-b7ae-95e8cf65ce7c,1713968
a2190893-2620-40bd-b1c5-2587d0549036,11618874
a2190893-2620-40bd-b1c5-2587d0549036,3210937
a2190893-2620-40bd-b1c5-2587d0549036,1723424
a2190893-2620-40bd-b1c5-2587d0549036,2074443600
a2190893-2620-40bd-b1c5-2587d0549036,2412024
46e11d5f-69d5-4cea-9b5b-3bfb1f2a52ae,97213203
46e11d5f-69d5-4cea-9b5b-3bfb1f2a52ae,2143549636
46e11d5f-69d5-4cea-9b5b-3bfb1f2a52ae,145231261
46e11d5f-69d5-4cea-9b5b-3bfb1f2a52ae,46611479
46e11d5f-69d5-4cea-9b5b-3bfb1f2a52ae,1797654
0513d2e6-0bda-483b-af0e-671c7c683143,3115896
0513d2e6-0bda-483b-af0e-671c7c683143,2249589263
0513d2e6-0bda-483b-af0e-671c7c683143,1686193
0513d2e6-0bda-483b-af0e-671c7c683143,21790176
0513d2e6-0bda-483b-af0e-671c7c683143,1770486
16ec0c9d-f99c-4c4c-b16a-6d8627f759a4,1752475
16ec0c9d-f99c-4c4c-b16a-6d8627f759a4,2025112
16ec0c9d-f99c-4c4c-b16a-6d8627f759a4,1728262
67fa88c4-3343-4f41-9ce9-0d9bfe4b87f5,14454974
67fa88c4-3343-4f41-9ce9-0d9bfe4b87f5,34772704
67fa88c4-3343-4f41-9ce9-0d9bfe4b87f5,1761581
03374f29-d79d-4f89-bba4-ddb607ca7ca7,5860697
03374f29-d79d-4f89-bba4-ddb607ca7ca7,2495534
03374f29-d79d-4f89-bba4-ddb607ca7ca7,1703204
ad51c801-5f50-461f-9dc6-84034d41af05,145231261
ad51c801-5f50-461f-9dc6-84034d41af05,2083662403
ad51c801-5f50-461f-9dc6-84034d41af05,1875442
ad51c801-5f50-461f-9dc6-84034d41af05,144064235
f5d7cf64-2aad-4a99-a266-e0a852265b1d,1836113
f5d7cf64-2aad-4a99-a266-e0a852265b1d,51437071
f5d7cf64-2aad-4a99-a266-e0a852265b1d,1394765173
f5d7cf64-2aad-4a99-a266-e0a852265b1d,1803904
f5d7cf64-2aad-4a99-a266-e0a852265b1d,2426181
6c28b3a4-3d9c-42bb-9ef0-38be4dbc8eaa,1701316
6c28b3a4-3d9c-42bb-9ef0-38be4dbc8eaa,152879053
6c28b3a4-3d9c-42bb-9ef0-38be4dbc8eaa,145654328
6c28b3a4-3d9c-42bb-9ef0-38be4dbc8eaa,144064235
6c28b3a4-3d9c-42bb-9ef0-38be4dbc8eaa,2805650
6d0cc56f-9c99-49f1-b0fd-1a4ddc35fc48,2249607014
6d0cc56f-9c99-49f1-b0fd-1a4ddc35fc48,144153718
6d0cc56f-9c99-49f1-b0fd-1a4ddc35fc48,145080425
6d0cc56f-9c99-49f1-b0fd-1a4ddc35fc48,143934203
6d0cc56f-9c99-49f1-b0fd-1a4ddc35fc48,33199546
d918be58-9895-496b-a247-d24142707f5b,2607684
d918be58-9895-496b-a247-d24142707f5b,2057331457
d918be58-9895-496b-a247-d24142707f5b,2488892
0d56674b-82f6-413b-b4e5-a7b1516c9a54,144385660
0d56674b-82f6-413b-b4e5-a7b1516c9a54,144834571
0d56674b-82f6-413b-b4e5-a7b1516c9a54,1383246948
0d56674b-82f6-413b-b4e5-a7b1516c9a54,1723424
ce491930-51e6-4ccd-aebc-18d77529e763,145766447
ce491930-51e6-4ccd-aebc-18d77529e763,2044477
ce491930-51e6-4ccd-aebc-18d77529e763,1686193
ce491930-51e6-4ccd-aebc-18d77529e763,2116388691
cec91c16-8da9-47d9-8d2e-2c88cef7fad4,21744050
cec91c16-8da9-47d9-8d2e-2c88cef7fad4,1388404060
cec91c16-8da9-47d9-8d2e-2c88cef7fad4,1726792
cec91c16-8da9-47d9-8d2e-2c88cef7fad4,2109448525
5dd80aec-c298-4217-8d4b-c5b9eeb2ed07,1716650
5dd80aec-c298-4217-8d4b-c5b9eeb2ed07,48691553
5dd80aec-c298-4217-8d4b-c5b9eeb2ed07,39452145
5dd80aec-c298-4217-8d4b-c5b9eeb2ed07,144381875
5dd80aec-c298-4217-8d4b-c5b9eeb2ed07,40400362
b8f967c3-9236-4ce7-8b65-e05cebc597b5,2109847248
b8f967c3-9236-4ce7-8b65-e05cebc597b5,3115896
b8f967c3-9236-4ce7-8b65-e05cebc597b5,143628853
b8f967c3-9236-4ce7-8b65-e05cebc597b5,1737891
fa6643e7-9b17-43ae-a4ff-f3ac8bb65434,144146894
fa6643e7-9b17-43ae-a4ff-f3ac8bb65434,1453328014
fa6643e7-9b17-43ae-a4ff-f3ac8bb65434,116879422
fa6643e7-9b17-43ae-a4ff-f3ac8bb65434,1393291803
9e47f1b8-98c7-48a1-80a9-70105cec63ff,2825246
9e47f1b8-98c7-48a1-80a9-70105cec63ff,2091905565
9e47f1b8-98c7-48a1-80a9-70105cec63ff,1785624
9e47f1b8-98c7-48a1-80a9-70105cec63ff,2109847248
a176f0f2-7214-4a52-9bd4-c675063e7428,1684457
a176f0f2-7214-4a52-9bd4-c675063e7428,3899780
a176f0f2-7214-4a52-9bd4-c675063e7428,2069452458
a176f0f2-7214-4a52-9bd4-c675063e7428,1748676
a176f0f2-7214-4a52-9bd4-c675063e7428,1411043056
2905f99f-e157-4c9f-9a05-3694e6547d6f,1571154002
2905f99f-e157-4c9f-9a05-3694e6547d6f,1916288
2905f99f-e157-4c9f-9a05-3694e6547d6f,3258951
2905f99f-e157-4c9f-9a05-3694e6547d6f,1725298
1c029756-6d95-4d55-83a1-5c499bd794f5,1725157
1c029756-6d95-4d55-83a1-5c499bd794f5,46610789
1c029756-6d95-4d55-83a1-5c499bd794f5,96609713
1c029756-6d95-4d55-83a1-5c499bd794f5,3087532
b3478926-a3f6-4838-9d9c-e0bd859fe368,3205754
b3478926-a3f6-4838-9d9c-e0bd859fe368,25894913
b3478926-a3f6-4838-9d9c-e0bd859fe368,1680621
b3478926-a3f6-4838-9d9c-e0bd859fe368,51887595
b3478926-a3f6-4838-9d9c-e0bd859fe368,144395551
8148867f-173a-4b6d-8ca0-1ff9928ada66,144163068
8148867f-173a-4b6d-8ca0-1ff9928ada66,49914182
8148867f-173a-4b6d-8ca0-1ff9928ada66,1726425
8148867f-173a-4b6d-8ca0-1ff9928ada66,1741196
8148867f-173a-4b6d-8ca0-1ff9928ada66,1744394
61a7eb6d-5a16-4e09-a8e4-23816cf5c79a,34971293
61a7eb6d-5a16-4e09-a8e4-23816cf5c79a,2443375
61a7eb6d-5a16-4e09-a8e4-23816cf5c79a,2116328984
58187203-0bcd-4c02-a9b4-770e22174c19,71064586
58187203-0bcd-4c02-a9b4-770e22174c19,2225845486
58187203-0bcd-4c02-a9b4-770e22174c19,143736701
85fbe0d0-b0fb-47c0-b0c6-234b999dae40,2058161182
85fbe0d0-b0fb-47c0-b0c6-234b999dae40,9077801
85fbe0d0-b0fb-47c0-b0c6-234b999dae40,1681530
85fbe0d0-b0fb-47c0-b0c6-234b999dae40,3320620
9ead1921-c579-4b22-99c3-ed1f0b3edc25,119803948
9ead1921-c579-4b22-99c3-ed1f0b3edc25,40400362
9ead1921-c579-4b22-99c3-ed1f0b3edc25,2836331
9ead1921-c579-4b22-99c3-ed1f0b3edc25,2068611376
0efbbf30-3f67-47d3-a818-607f40c8e234,1398510220
0efbbf30-3f67-47d3-a818-607f40c8e234,1694028
0efbbf30-3f67-47d3-a818-607f40c8e234,1932524
0efbbf30-3f67-47d3-a818-607f40c8e234,1686193
0efbbf30-3f67-47d3-a818-607f40c8e234,144283020
0822d58a-b7aa-4406-8ae4-2a5696c39949,2116388691
0822d58a-b7aa-4406-8ae4-2a5696c39949,145495343
0822d58a-b7aa-4406-8ae4-2a5696c39949,51887595
d8b84abf-f9bd-45cd-83a6-77a0013f3469,30909071
d8b84abf-f9bd-45cd-83a6-77a0013f3469,3258951
d8b84abf-f9bd-45cd-83a6-77a0013f3469,144004474
112c965a-37db-4141-8a39-01a5487a260c,143989442
112c965a-37db-4141-8a39-01a5487a260c,36604738
112c965a-37db-4141-8a39-01a5487a260c,73529582
112c965a-37db-4141-8a39-01a5487a260c,2176433
13f1edf0-8c3c-4af1-b752-53cba905db67,28354393
13f1edf0-8c3c-4af1-b752-53cba905db67,2787508
13f1edf0-8c3c-4af1-b752-53cba905db67,143775527
73f2f930-9655-4ca1-a512-fb17184dcf82,1723424
73f2f930-9655-4ca1-a512-fb17184dcf82,2877935
73f2f930-9655-4ca1-a512-fb17184dcf82,47692442
73f2f930-9655-4ca1-a512-fb17184dcf82,1978719
9bdc7131-9e17-4fee-9964-7323a4865ad7,2116388691
9bdc7131-9e17-4fee-9964-7323a4865ad7,2249588356
9bdc7131-9e17-4fee-9964-7323a4865ad7,38548340
9bdc7131-9e17-4fee-9964-7323a4865ad7,2806064
68760f4b-b86b-49db-bae3-5d336b362819,1731012
68760f4b-b86b-49db-bae3-5d336b362819,143836892
68760f4b-b86b-49db-bae3-5d336b362819,3305291
68760f4b-b86b-49db-bae3-5d336b362819,1770486
68760f4b-b86b-49db-bae3-5d336b362819,1726792
cac66b32-9d3e-4ca1-80cc-d9eca972ae11,1716323
cac66b32-9d3e-4ca1-80cc-d9eca972ae11,22708544
cac66b32-9d3e-4ca1-80cc-d9eca972ae11,2625702
cac66b32-9d3e-4ca1-80cc-d9eca972ae11,116150522
